Entry,GO_Essential_Score
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57054,0
P57055,2
P57055,2
P57055,2
P57055,2
P57057,0
P57057,0
P57057,0
P57057,0
P57057,0
P57057,0
P57057,0
P57057,0
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57059,4
P57071,2
P57071,2
P57071,2
P57071,2
P57071,2
P57071,2
P57071,2
P57071,2
P57071,2
P57071,2
P57071,2
P57071,2
P57073,4
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57075,2
P57076,4
P57076,4
P57076,4
P57076,4
P57076,4
P57076,4
P57078,4
P57078,4
P57078,4
P57078,4
P57078,4
P57078,4
P57078,4
P57078,4
P57078,4
P57078,4
P57078,4
P57078,4
P57081,4
P57081,4
P57081,4
P57081,4
P57081,4
P57081,4
P57081,4
P57081,4
P57082,4
P57082,4
P57086,2
P57086,2
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57087,0
P57088,0
P57088,0
P57088,0
P57088,0
P57088,0
P57088,0
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57103,2
P57105,2
P57105,2
P57105,2
P57105,2
P57678,2
P57678,2
P57678,2
P57678,2
P57679,0
P57679,0
P57679,0
P57682,0
P57682,0
P57682,0
P57682,0
P57682,0
P57682,0
P57682,0
P57682,0
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57721,6
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57727,0
P57729,7
P57729,7
P57729,7
P57730,0
P57730,0
P57730,0
P57730,0
P57730,0
P57730,0
P57735,0
P57735,0
P57735,0
P57735,0
P57735,0
P57735,0
P57737,2
P57737,2
P57737,2
P57738,0
P57738,0
P57739,0
P57739,0
P57739,0
P57739,0
P57739,0
P57739,0
P57739,0
P57739,0
P57740,2
P57740,2
P57740,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57764,2
P57768,0
P57771,2
P57771,2
P57772,2
P57772,2
P57772,2
P57772,2
P57772,2
P57772,2
P57772,2
P57772,2
P57772,2
P57772,2
P57789,0
P57789,0
P57789,0
P57789,0
P57789,0
P57789,0
P57789,0
P57789,0
P57789,0
P57789,0
P57796,2
P57796,2
P58004,6
P58004,6
P58004,6
P58004,6
P58004,6
P58004,6
P58004,6
P58004,6
P58004,6
P58005,2
P58005,2
P58005,2
P58005,2
P58012,4
P58107,2
P58107,2
P58107,2
P58107,2
P58215,2
P58215,2
P58215,2
P58215,2
P58215,2
P58215,2
P58215,2
P58215,2
P58304,2
P58304,2
P58304,2
P58304,2
P58304,2
P58304,2
P58304,2
P58304,2
P58304,2
P58335,0
P58335,0
P58335,0
P58335,0
P58335,0
P58335,0
P58340,7
P58340,7
P58397,0
P58397,0
P58397,0
P58397,0
P58397,0
P58397,0
P58397,0
P58397,0
P58397,0
P58397,0
P58400,0
P58400,0
P58401,0
P58401,0
P58418,0
P58418,0
P58418,0
P58418,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58499,0
P58546,4
P58546,4
P58743,0
P58743,0
P58743,0
P58743,0
P58753,2
P58753,2
P58753,2
P58753,2
P58753,2
P58753,2
P58753,2
P58753,2
P58753,2
P58753,2
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P58876,6
P59044,4
P59044,4
P59044,4
P59044,4
P59044,4
P59044,4
P59044,4
P59044,4
P59044,4
P59044,4
P59044,4
P59044,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59046,4
P59047,8
P59047,8
P59047,8
P59047,8
P59047,8
P59047,8
P59047,8
P59047,8
P59047,8
P59047,8
P59047,8
P59047,8
P59103,4
P59103,4
P59103,4
P59103,4
P59190,0
P59190,0
P59510,0
P59510,0
P59510,0
P59510,0
P59510,0
P59542,0
P59542,0
P59542,0
P59542,0
P59542,0
P59542,0
P59542,0
P59542,0
P59542,0
P59542,0
P59542,0
P59542,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59665,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59666,0
P59768,0
P59768,0
P59768,0
P59768,0
P59768,0
P59768,0
P59768,0
P59768,0
P59773,0
P59773,0
P59773,0
P59773,0
P59773,0
P59773,0
P59780,0
P59780,0
P59780,0
P59780,0
P59780,0
P59780,0
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59817,2
P59827,2
P59827,2
P59827,2
P59827,2
P59827,2
P59827,2
P59827,2
P59827,2
P59827,2
P59827,2
P59827,2
P59827,2
P59901,0
P59901,0
P59901,0
P59901,0
P59901,0
P59901,0
P59901,0
P59901,0
P59901,0
P59901,0
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59910,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59923,2
P59942,2
P59990,2
P59990,2
P59990,2
P59990,2
P59990,2
P59990,2
P59990,2
P59990,2
P59990,2
P59991,2
P59991,2
P59991,2
P59991,2
P59991,2
P59991,2
P59991,2
P59991,2
P59991,2
P59998,4
P59998,4
P59998,4
P59998,4
P59998,4
P59998,4
P60002,2
P60006,2
P60006,2
P60006,2
P60006,2
P60006,2
P60006,2
P60008,2
P60008,2
P60008,2
P60008,2
P60008,2
P60008,2
P60008,2
P60008,2
P60008,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60014,2
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60022,0
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60033,2
P60059,2
P60174,4
P60174,4
P60174,4
P60174,4
P60174,4
P60174,4
P60174,4
P60174,4
P60174,4
P60174,4
P60174,4
P60174,4
P60201,0
P60201,0
P60201,0
P60201,0
P60201,0
P60201,0
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60228,6
P60321,2
P60321,2
P60321,2
P60321,2
P60323,6
P60323,6
P60323,6
P60323,6
P60328,2
P60328,2
P60328,2
P60328,2
P60328,2
P60328,2
P60328,2
P60328,2
P60328,2
P60329,2
P60329,2
P60329,2
P60329,2
P60329,2
P60329,2
P60329,2
P60329,2
P60329,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60368,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60370,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60371,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60372,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60409,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60410,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60411,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60412,2
P60468,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60484,4
P60507,0
P60507,0
P60507,0
P60507,0
P60507,0
P60507,0
P60507,0
P60507,0
P60507,0
P60507,0
P60507,0
P60507,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60508,0
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60510,4
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60520,2
P60568,0
P60568,0
P60568,0
P60568,0
P60568,0
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60602,2
P60604,4
P60604,4
P60604,4
P60604,4
P60604,4
P60604,4
P60604,4
P60604,4
P60604,4
P60604,4
P60660,2
P60660,2
P60660,2
P60660,2
P60660,2
P60660,2
P60660,2
P60660,2
P60709,6
P60709,6
P60709,6
P60709,6
P60709,6
P60709,6
P60709,6
P60763,2
P60763,2
P60763,2
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60842,6
P60852,0
P60852,0
P60852,0
P60852,0
P60866,11
P60866,11
P60880,2
P60880,2
P60880,2
P60880,2
P60880,2
P60880,2
P60880,2
P60880,2
P60880,2
P60880,2
P60891,4
P60891,4
P60891,4
P60891,4
P60891,4
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60896,2
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60900,11
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60903,0
P60953,2
P60953,2
P60953,2
P60981,0
P60981,0
P60981,0
P60981,0
P60981,0
P60981,0
P60981,0
P60981,0
P60981,0
P61006,2
P61006,2
P61006,2
P61006,2
P61006,2
P61006,2
P61006,2
P61006,2
P61006,2
P61009,0
P61009,0
P61009,0
P61009,0
P61009,0
P61009,0
P61009,0
P61009,0
P61009,0
P61009,0
P61009,0
P61009,0
P61011,6
P61011,6
P61011,6
P61018,2
P61018,2
P61018,2
P61018,2
P61018,2
P61018,2
P61019,4
P61019,4
P61019,4
P61019,4
P61020,0
P61020,0
P61024,0
P61024,0
P61024,0
P61024,0
P61024,0
P61024,0
P61024,0
P61024,0
P61026,2
P61026,2
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61073,0
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61077,9
P61081,6
P61081,6
P61081,6
P61081,6
P61081,6
P61081,6
P61081,6
P61081,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61086,6
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61088,8
P61106,2
P61106,2
P61158,6
P61158,6
P61158,6
P61158,6
P61160,6
P61160,6
P61160,6
P61160,6
P61163,4
P61163,4
P61163,4
P61163,4
P61163,4
P61163,4
P61163,4
P61163,4
P61163,4
P61163,4
P61165,0
P61165,0
P61165,0
P61165,0
P61165,0
P61165,0
P61165,0
P61165,0
P61165,0
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61201,4
P61204,0
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61218,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61221,6
P61224,2
P61224,2
P61224,2
P61224,2
P61224,2
P61224,2
P61225,2
P61225,2
P61244,4
P61244,4
P61244,4
P61244,4
P61244,4
P61244,4
P61244,4
P61244,4
P61247,13
P61247,13
P61247,13
P61247,13
P61247,13
P61247,13
P61247,13
P61247,13
P61247,13
P61247,13
P61247,13
P61247,13
P61254,11
P61254,11
P61266,4
P61266,4
P61266,4
P61266,4
P61266,4
P61266,4
P61266,4
P61266,4
P61266,4
P61278,2
P61278,2
P61278,2
P61278,2
P61278,2
P61278,2
P61278,2
P61278,2
P61289,4
P61289,4
P61289,4
P61289,4
P61289,4
P61289,4
P61289,4
P61289,4
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61296,2
P61313,16
P61313,16
P61313,16
P61313,16
P61313,16
P61313,16
P61326,6
P61326,6
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61328,2
P61353,16
P61353,16
P61371,2
P61371,2
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61421,0
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61457,2
P61513,13
P61513,13
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61586,4
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61587,2
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61599,4
P61601,2
P61604,6
P61604,6
P61604,6
P61604,6
P61604,6
P61604,6
P61604,6
P61604,6
P61604,6
P61619,0
P61619,0
P61619,0
P61619,0
P61626,0
P61626,0
P61626,0
P61626,0
P61626,0
P61626,0
P61626,0
P61626,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61647,0
P61758,4
P61758,4
P61758,4
P61758,4
P61758,4
P61758,4
P61758,4
P61758,4
P61758,4
P61758,4
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61764,6
P61769,2
P61769,2
P61769,2
P61803,0
P61803,0
P61803,0
P61803,0
P61812,0
P61812,0
P61812,0
P61812,0
P61812,0
P61812,0
P61812,0
P61812,0
P61812,0
P61916,0
P61916,0
P61916,0
P61916,0
P61916,0
P61916,0
P61916,0
P61916,0
P61916,0
P61916,0
P61923,2
P61923,2
P61923,2
P61923,2
P61923,2
P61923,2
P61923,2
P61923,2
P61923,2
P61923,2
P61923,2
P61923,2
P61925,2
P61925,2
P61925,2
P61925,2
P61925,2
P61925,2
P61925,2
P61925,2
P61927,11
P61927,11
P61927,11
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61952,0
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61956,4
P61960,2
P61960,2
P61960,2
P61962,2
P61962,2
P61962,2
P61962,2
P61962,2
P61962,2
P61962,2
P61962,2
P61962,2
P61964,2
P61964,2
P61964,2
P61964,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61966,2
P61968,0
P61968,0
P61968,0
P61968,0
P61970,2
P61970,2
P61970,2
P61970,2
P61970,2
P61970,2
P61970,2
P61970,2
P61978,9
P61978,9
P61978,9
P61978,9
P61978,9
P61978,9
P61978,9
P61978,9
P61981,6
P61981,6
P61981,6
P61981,6
P61981,6
P62068,4
P62068,4
P62068,4
P62068,4
P62068,4
P62070,0
P62070,0
P62070,0
P62070,0
P62070,0
P62070,0
P62070,0
P62070,0
P62072,2
P62072,2
P62079,0
P62079,0
P62079,0
P62079,0
P62079,0
P62079,0
P62079,0
P62079,0
P62081,16
P62081,16
P62136,4
P62136,4
P62136,4
P62136,4
P62136,4
P62136,4
P62140,4
P62140,4
P62140,4
P62140,4
P62140,4
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62166,2
P62191,8
P62191,8
P62191,8
P62191,8
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62195,6
P62241,13
P62241,13
P62241,13
P62241,13
P62244,11
P62244,11
P62244,11
P62244,11
P62249,11
P62249,11
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62253,4
P62256,6
P62256,6
P62256,6
P62256,6
P62256,6
P62256,6
P62256,6
P62256,6
P62256,6
P62256,6
P62258,6
P62258,6
P62263,11
P62263,11
P62263,11
P62263,11
P62266,14
P62266,14
P62269,16
P62269,16
P62269,16
P62269,16
P62269,16
P62269,16
P62269,16
P62269,16
P62273,12
P62273,12
P62277,16
P62277,16
P62280,14
P62280,14
P62304,6
P62304,6
P62304,6
P62304,6
P62304,6
P62306,6
P62306,6
P62306,6
P62306,6
P62306,6
P62306,6
P62306,6
P62306,6
P62306,6
P62306,6
P62308,6
P62308,6
P62308,6
P62308,6
P62308,6
P62308,6
P62308,6
P62308,6
P62308,6
P62308,6
P62310,6
P62310,6
P62312,6
P62314,6
P62314,6
P62314,6
P62314,6
P62316,6
P62316,6
P62316,6
P62316,6
P62316,6
P62316,6
P62318,6
P62318,6
P62318,6
P62324,2
P62324,2
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62328,6
P62330,2
P62330,2
P62333,6
P62333,6
P62333,6
P62333,6
P62333,6
P62333,6
P62333,6
P62333,6
P62341,0
P62341,0
P62341,0
P62341,0
P62341,0
P62341,0
P62341,0
P62341,0
P62341,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
P62380,0
