AAC_E,AAC_Q,AAC_K,AAC_M,AAC_V,AAC_G,AAC_D,AAC_I,AAC_N,GO_Essential_Score,Degree_Centrality,Betweenness_Centrality,Eigenvector_Centrality,Instability_Index,Net_Charge_pH7,AAC_P,AAC_S,AAC_W,TARGET
13.63636364,5.194805195,9.090909091,2.597402597,7.142857143,9.74025974,1.948051948,3.896103896,5.194805195,6.0,0.0008778667837155,0.0006483969328333,0.0008765600941857,27.09350649,-1.287890956,1.298701299,7.142857143,0.0,1
7.555089192,3.567681007,7.240293809,2.938090241,7.450157398,3.043022036,6.086044071,7.03043022,4.616998951,2.0,0.0005486667398222,0.0001317306583747,0.0020907611037412,37.80881427,-17.60480366,4.092339979,6.400839454,0.419727177,1
2.479338843,8.26446281,3.305785124,1.652892562,6.611570248,6.611570248,4.132231405,4.958677686,3.305785124,0.0,0.0,0.0,0.0,37.69338843,-1.518429115,4.958677686,14.87603306,2.479338843,0
4.854368932,0.970873786,3.883495146,3.883495146,6.796116505,6.796116505,4.854368932,3.883495146,5.825242718,0.0,0.0,0.0,0.0,36.86504854,1.761562368,4.854368932,7.766990291,0.970873786,1
4.545454545,3.409090909,14.77272727,1.136363636,7.954545455,3.409090909,1.136363636,4.545454545,3.409090909,4.0,5.48666739822232e-05,0.0,3.2562770485477633e-31,43.10795455,17.73144988,2.272727273,6.818181818,0.0,1
5.870445344,4.352226721,6.983805668,2.327935223,7.793522267,4.75708502,5.465587045,6.174089069,4.75708502,0.0,0.0,0.0,0.0,41.91451417,2.343354817,4.352226721,7.894736842,1.518218623,0
4.918032787,4.098360656,4.918032787,2.049180328,5.737704918,15.98360656,6.147540984,3.68852459,4.508196721,0.0,0.00395040052672,0.0012949946409221,0.0036722055132902,24.83610656,-7.797560854,6.967213115,2.868852459,0.819672131,1
6.896551724,3.448275862,6.32183908,1.724137931,5.938697318,12.83524904,3.639846743,4.214559387,2.873563218,4.0,0.0,0.0,0.0,41.80747126,12.40673493,4.980842912,7.471264368,1.724137931,0
9.850746269,7.462686567,8.358208955,1.791044776,2.686567164,5.074626866,3.582089552,4.47761194,2.388059701,2.0,0.0003840667178755,2.486112284783305e-06,0.0008865936812337,79.14925373,3.868160143,4.776119403,10.44776119,1.791044776,1
9.523809524,4.761904762,11.42857143,2.857142857,10.47619048,4.761904762,6.666666667,3.80952381,2.857142857,6.0,0.00197520026336,0.0008002996941096,0.0068498742766279,26.87333333,-5.439013141,2.857142857,6.666666667,0.952380952,1
6.865736704,3.574542284,4.70793374,1.264167393,9.088927637,5.950305144,7.127288579,6.102877071,4.838709677,4.0,0.0001646000219466,0.0001133596123766,0.0002940742117356,36.36335876,-244.8905963,5.536181343,8.761987794,0.435919791,1
5.063291139,5.063291139,5.063291139,2.53164557,5.063291139,1.265822785,3.797468354,7.594936709,8.860759494,0.0,0.0,0.0,0.0,43.90506329,0.935893765,3.797468354,6.329113924,1.265822785,0
8.970588235,5.0,11.17647059,1.176470588,3.823529412,5.588235294,1.764705882,4.264705882,5.588235294,2.0,5.48666739822232e-05,0.0,0.0002440975567972,39.06058824,49.8445155,3.382352941,6.617647059,0.588235294,1
6.427378965,4.757929883,6.260434057,1.919866444,6.427378965,7.595993322,4.340567613,5.759599332,3.422370618,4.0,0.0,0.0,0.0,45.7713773,-6.866171992,8.848080134,9.515859766,1.085141903,0
8.367346939,5.918367347,7.142857143,2.653061224,5.510204082,6.734693878,5.918367347,4.693877551,2.244897959,4.0,0.0006584000877866,5.346076297449829e-05,0.0022496103761239,61.90306122,-3.364859522,5.306122449,8.367346939,0.612244898,1
7.886089814,3.395399781,8.105147864,1.533406353,6.462212486,5.585980285,7.776560789,4.052573932,3.943044907,2.0,5.48666739822232e-05,0.0,0.0001079659372856,48.10746988,-26.84490563,6.352683461,9.857612267,0.876232202,1
7.416879795,5.37084399,6.649616368,2.046035806,5.626598465,5.37084399,5.115089514,5.115089514,2.301790281,0.0,0.0,0.0,0.0,63.37544757,9.308957001,7.928388747,7.416879795,1.79028133,0
2.580645161,2.580645161,5.161290323,4.838709677,5.806451613,4.516129032,2.903225806,10.0,3.548387097,0.0,0.0,0.0,0.0,33.20619355,4.954635399,3.548387097,7.741935484,0.64516129,0
15.90909091,4.545454545,18.18181818,4.545454545,0.0,2.272727273,6.818181818,6.818181818,2.272727273,0.0,0.0001646000219466,9.624753479125264e-06,0.0008958523002559,59.35,-1.484611804,4.545454545,6.818181818,0.0,1
5.016722408,5.351170569,2.341137124,2.006688963,6.35451505,8.026755853,3.678929766,3.344481605,3.010033445,0.0,0.0,0.0,0.0,62.17093645,-1.725252282,8.361204013,11.0367893,2.675585284,0
5.813953488,5.426356589,5.03875969,1.550387597,6.589147287,5.426356589,3.488372093,3.100775194,2.325581395,9.0,0.0012070668276089,0.0002887468418966,0.0004505936197806,66.92329457,11.34073839,11.24031008,7.751937984,1.937984496,1
6.733167082,2.244389027,5.236907731,1.246882793,7.980049875,8.229426434,6.234413965,4.738154613,3.49127182,0.0,0.0001097333479644,8.557038541447086e-08,0.0001029551561168,31.53092269,-8.491814758,5.735660848,7.730673317,3.49127182,1
8.143322476,3.583061889,8.794788274,3.583061889,6.188925081,3.908794788,4.885993485,5.537459283,4.560260586,4.0,0.0001097333479644,1.4786264365214086e-07,1.224406580309576e-05,44.34429967,-0.482773047,3.583061889,8.794788274,0.325732899,1
6.115879828,4.399141631,3.433476395,1.60944206,7.618025751,7.081545064,6.86695279,3.969957082,4.82832618,0.0,0.0,0.0,0.0,38.74476395,-45.90852208,6.115879828,8.47639485,0.643776824,0
12.65822785,9.17721519,10.75949367,5.063291139,4.430379747,1.898734177,3.481012658,6.012658228,3.481012658,0.0,0.0002194666959288,1.425734139934301e-07,0.003327938978547,58.37246835,7.358569202,0.632911392,4.113924051,1.582278481,1
7.502467917,2.764067127,3.553800592,0.888450148,4.837117473,12.14215202,2.073050346,2.073050346,1.283316881,4.0,0.0009327334576977,3.1545767890109304e-05,0.0087315413037545,68.38490622,10.33519084,13.4254689,9.378084896,0.789733465,1
5.927835052,4.12371134,3.608247423,2.577319588,3.865979381,8.762886598,4.896907216,0.773195876,2.319587629,2.0,0.0002743333699111,1.883733199170236e-05,0.0017254108652096,65.9564433,-5.197691376,13.1443299,10.30927835,0.773195876,1
4.430379747,4.430379747,5.063291139,3.164556962,6.329113924,3.797468354,1.898734177,8.227848101,4.430379747,0.0,0.0011522001536266,0.0005304259962338,0.0010409039473111,44.78417722,1.680715564,6.329113924,8.860759494,2.53164557,1
8.0,4.666666667,5.333333333,1.333333333,7.333333333,6.0,7.333333333,8.666666667,0.0,2.0,0.0,0.0,0.0,46.56933333,-4.961437259,6.666666667,4.0,0.666666667,0
9.440559441,4.195804196,8.158508159,3.496503497,7.459207459,4.545454545,5.594405594,5.477855478,4.428904429,0.0,0.0,0.0,0.0,40.78022145,-22.60660539,3.846153846,4.778554779,1.398601399,0
7.246376812,2.415458937,9.661835749,1.93236715,3.8647343,6.763285024,8.212560386,4.347826087,3.381642512,2.0,0.0001097333479644,3.000277496901824e-06,0.0006871419794613,61.59371981,-1.136560421,3.381642512,9.178743961,1.93236715,1
6.930693069,3.300330033,8.580858086,1.815181518,7.425742574,5.445544554,8.085808581,6.105610561,3.96039604,2.0,0.0004389333918577,0.0002423200793671,0.0004830384882749,36.05132013,-16.92723124,4.125412541,6.765676568,1.155115512,1
4.639175258,5.154639175,6.701030928,1.546391753,2.577319588,4.12371134,3.608247423,3.092783505,3.092783505,0.0,0.0,0.0,0.0,54.64793814,11.45639523,13.40206186,5.670103093,3.092783505,1
4.098360656,4.918032787,3.278688525,2.459016393,3.278688525,9.016393443,5.737704918,4.918032787,0.819672131,0.0,0.0,0.0,0.0,42.82057377,-4.168783903,5.737704918,14.75409836,1.639344262,0
7.572383073,3.563474388,4.231625835,2.227171492,7.349665924,7.795100223,6.458797327,5.79064588,3.563474388,2.0,0.0003840667178755,5.43853755369173e-06,0.0011620781700264,35.38195991,-22.39530701,4.454342984,4.677060134,0.890868597,1
5.778894472,4.020100503,3.768844221,1.507537688,8.793969849,6.783919598,4.020100503,4.522613065,4.020100503,0.0,0.0003840667178755,7.988124821545226e-05,0.0014316044601083,31.18268844,-5.473347195,6.281407035,8.542713568,1.75879397,1
10.91954023,3.304597701,8.333333333,2.298850575,4.454022989,3.017241379,6.896551724,5.316091954,4.454022989,0.0,0.0,0.0,0.0,57.05818966,-33.80022206,5.028735632,10.63218391,1.293103448,0
7.845303867,5.082872928,7.182320442,1.325966851,5.082872928,4.419889503,5.193370166,3.867403315,4.53038674,0.0,0.0,0.0,0.0,58.68530387,-1.603128498,7.29281768,11.93370166,0.552486188,0
11.11111111,2.867383513,5.734767025,2.867383513,5.376344086,7.168458781,5.734767025,3.225806452,2.508960573,2.0,0.0001097333479644,1.0573445730969016e-07,8.97978374504593e-05,63.46415771,-13.94910164,9.677419355,8.243727599,0.716845878,1
3.03030303,6.060606061,21.21212121,2.02020202,6.060606061,6.060606061,1.01010101,3.03030303,2.02020202,0.0,0.0,0.0,0.0,29.99191919,22.66321619,6.060606061,8.080808081,0.0,0
18.39464883,3.678929766,13.04347826,1.337792642,5.016722408,7.023411371,6.688963211,2.675585284,2.006688963,0.0,0.0,0.0,0.0,66.97859532,-23.19039435,3.678929766,10.70234114,0.668896321,1
5.703422053,3.802281369,5.703422053,3.422053232,4.942965779,6.463878327,3.802281369,5.323193916,4.182509506,0.0,5.48666739822232e-05,0.0,6.118813203974176e-07,26.82319392,2.90217122,4.182509506,7.984790875,4.942965779,1
12.10762332,6.502242152,13.90134529,1.34529148,3.587443946,8.744394619,4.932735426,1.34529148,3.587443946,2.0,0.0001097333479644,1.2558978940370754e-06,0.0008360148992745,58.46053812,24.79547689,2.914798206,6.278026906,0.896860987,1
4.735376045,6.685236769,5.571030641,2.228412256,6.406685237,6.685236769,5.292479109,2.506963788,1.671309192,4.0,0.0001646000219466,1.329190586509043e-09,0.0001923476501828,52.19387187,7.51707258,6.406685237,9.470752089,0.835654596,1
5.163511188,4.819277108,3.614457831,2.065404475,6.024096386,9.810671256,2.753872633,3.098106713,2.409638554,11.0,0.0014265335235378,0.0002644338304019,0.0036867255019378,48.30277108,20.10716236,7.401032702,5.679862306,1.549053356,1
8.362369338,5.156794425,5.853658537,1.18466899,4.25087108,6.68989547,4.808362369,1.81184669,3.414634146,0.0,0.0,0.0,0.0,65.67214634,-18.46449383,11.49825784,11.35888502,1.045296167,0
5.067567568,2.815315315,4.954954955,2.027027027,8.445945946,4.054054054,3.490990991,6.306306306,4.617117117,0.0,0.0,0.0,0.0,36.56647523,11.27224834,3.153153153,8.333333333,1.126126126,0
2.53164557,3.164556962,3.481012658,6.012658228,9.17721519,4.113924051,2.215189873,6.64556962,3.797468354,0.0,0.0,0.0,0.0,38.94212025,5.758292541,4.746835443,8.544303797,0.949367089,0
7.657657658,4.954954955,2.252252252,1.351351351,9.459459459,9.90990991,4.954954955,1.801801802,1.351351351,2.0,0.0004389333918577,5.677604503922234e-05,0.0034347679908298,55.26806306,-9.141575306,6.306306306,7.207207207,1.801801802,1
3.291139241,4.810126582,3.291139241,2.53164557,6.582278481,7.594936709,4.050632911,4.303797468,4.303797468,0.0,0.0,0.0,0.0,37.72835443,8.447984234,4.556962025,9.873417722,1.772151899,1
10.69258809,6.196840826,11.78614824,1.579586877,5.710814095,3.766707169,5.346294046,4.981773998,4.981773998,0.0,0.0,0.0,0.0,43.01701094,10.78977677,2.430133657,6.561360875,0.243013366,1
9.368191721,8.932461874,9.803921569,3.267973856,5.664488017,1.525054466,6.100217865,4.139433551,4.793028322,0.0,0.0,0.0,0.0,55.22028322,-5.731897396,2.178649237,7.843137255,0.435729847,0
4.522613065,3.51758794,2.512562814,0.502512563,7.035175879,13.5678392,5.527638191,2.010050251,2.512562814,2.0,0.0,0.0,0.0,58.93819095,9.645676647,6.532663317,7.035175879,0.0,0
1.136363636,2.651515152,1.515151515,1.893939394,7.954545455,8.333333333,3.03030303,2.651515152,2.272727273,0.0,0.0,0.0,0.0,43.16628788,9.520266356,5.303030303,9.848484848,3.787878788,0
2.258064516,2.580645161,3.870967742,3.548387097,8.387096774,5.161290323,2.903225806,8.387096774,3.548387097,0.0,0.0,0.0,0.0,33.87909677,7.097692263,3.225806452,8.387096774,1.290322581,0
7.5,2.5,5.0,2.5,5.0,5.0,5.0,2.5,2.5,2.0,0.0,0.0,0.0,59.25875,-4.435744274,7.5,7.5,7.5,0
4.935064935,4.935064935,1.428571429,0.909090909,4.155844156,10.12987013,6.363636364,2.077922078,2.077922078,0.0,0.0,0.0,0.0,51.76806494,-10.50548322,9.74025974,8.181818182,1.428571429,0
7.908163265,4.081632653,3.06122449,1.785714286,5.867346939,9.693877551,4.591836735,2.295918367,5.867346939,0.0,0.0,0.0,0.0,36.34362245,-13.97562409,3.571428571,8.928571429,0.510204082,0
5.469845722,2.244039271,3.225806452,1.683029453,6.591865358,9.817671809,3.366058906,3.366058906,5.329593268,0.0,0.0,0.0,0.0,45.54054698,-1.379533201,6.872370266,7.152875175,1.402524544,0
6.111111111,3.888888889,4.444444444,2.222222222,4.722222222,4.444444444,1.944444444,3.611111111,3.611111111,0.0,0.0,0.0,0.0,62.41277778,16.84553727,10.55555556,11.38888889,0.833333333,0
19.71830986,0.0,12.67605634,2.816901408,2.816901408,1.408450704,2.816901408,5.633802817,4.225352113,0.0,0.0,0.0,0.0,49.6028169,-4.304628947,2.816901408,7.042253521,0.0,0
4.891304348,3.260869565,0.0,1.630434783,2.717391304,11.41304348,3.260869565,1.086956522,0.543478261,2.0,0.0,0.0,0.0,65.05271739,-5.968469443,20.65217391,5.97826087,0.0,0
4.494382022,3.93258427,3.745318352,1.498127341,7.116104869,7.116104869,4.68164794,2.808988764,2.808988764,2.0,0.0,0.0,0.0,55.44588015,10.60171732,7.116104869,9.925093633,2.059925094,0
6.52173913,6.055900621,7.298136646,3.416149068,6.52173913,7.453416149,4.192546584,3.726708075,4.037267081,13.0,5.48666739822232e-05,0.0,1.5040803268219673e-05,42.02189441,16.4828497,6.055900621,6.832298137,0.310559006,1
6.010928962,5.828779599,6.010928962,2.18579235,4.553734062,7.650273224,5.464480874,3.825136612,1.821493625,0.0,0.0,0.0,0.0,51.47814208,15.75921867,8.561020036,6.921675774,2.732240437,0
14.09395973,4.026845638,5.369127517,6.711409396,4.697986577,7.382550336,11.40939597,5.369127517,4.026845638,2.0,0.0,0.0,0.0,28.20738255,-24.3444485,1.342281879,2.684563758,0.0,0
6.706706707,4.004004004,5.205205205,1.201201201,5.005005005,9.50950951,5.505505506,3.003003003,5.205205205,0.0,0.0,0.0,0.0,46.66537538,-11.39210371,5.305305305,6.406406406,0.500500501,0
5.037783375,9.571788413,0.755667506,0.503778338,2.267002519,11.83879093,2.770780856,1.511335013,0.503778338,2.0,0.0,0.0,0.0,73.92042821,0.129300927,12.34256927,11.33501259,3.022670025,1
12.58785942,5.367412141,4.345047923,1.277955272,6.96485623,8.242811502,5.047923323,2.939297125,1.597444089,0.0,5.48666739822232e-05,0.0,6.605759779210525e-06,53.87520767,-71.04917281,4.345047923,9.45686901,0.958466454,1
9.26916221,3.386809269,5.525846702,1.960784314,6.060606061,6.417112299,6.595365419,6.595365419,2.317290553,4.0,0.0002743333699111,3.681663997418511e-06,0.0002592710868961,45.83172906,-27.46668004,5.347593583,9.090909091,1.426024955,1
6.614017769,3.849950642,5.824284304,1.480750247,6.910167818,6.219151037,5.330700888,4.73840079,3.849950642,0.0,0.0,0.0,0.0,46.31905232,2.841114915,6.120434353,9.970384995,0.691016782,0
14.54545455,8.26446281,10.24793388,3.801652893,5.123966942,2.148760331,3.47107438,2.809917355,4.79338843,4.0,0.0003840667178755,7.705222892896609e-06,0.0012494628864394,53.63570248,-14.80372433,2.809917355,7.603305785,0.0,1
4.870775348,3.677932406,3.777335984,2.485089463,3.876739563,6.361829026,3.876739563,6.958250497,5.666003976,0.0,0.0,0.0,0.0,41.68003976,8.523063591,6.660039761,9.840954274,1.689860835,0
3.703703704,3.333333333,3.333333333,1.111111111,8.888888889,9.62962963,4.074074074,4.814814815,3.703703704,0.0,0.0001097333479644,0.0,0.0002006002464098,41.21596296,-1.879909735,6.666666667,10.0,4.074074074,1
5.588822355,4.99001996,6.387225549,3.992015968,5.988023952,6.18762475,4.99001996,4.99001996,2.994011976,0.0,0.0,0.0,0.0,49.03255489,4.179048188,5.189620758,8.78243513,1.19760479,0
9.630459127,6.159014558,4.815229563,1.007838746,10.19036954,6.494960806,5.48712206,3.9193729,2.35162374,4.0,0.0004389333918577,5.55765234583988e-06,0.0018382629030125,44.12329227,-25.74398791,6.047032475,4.255319149,0.78387458,1
3.938730853,5.251641138,4.157549234,6.564551422,1.750547046,11.59737418,1.969365427,1.750547046,4.157549234,4.0,0.0002743333699111,6.859822757906423e-07,0.0021436765768727,64.94225383,6.486342182,9.190371991,12.03501094,0.875273523,1
6.637649619,3.046789989,5.223068553,1.958650707,6.964091404,7.725788901,6.093579978,3.59085963,3.155603917,2.0,5.48666739822232e-05,0.0,3.2562770485477633e-31,39.73983678,-18.23865152,3.155603917,8.705114255,1.849836779,1
6.467661692,3.980099502,5.970149254,1.492537313,6.965174129,5.472636816,7.960199005,3.980099502,4.47761194,2.0,0.0001097333479644,0.0003232211569507,2.2978830367568223e-09,40.21597015,-6.164077346,2.985074627,8.955223881,1.492537313,1
10.05221932,5.091383812,8.224543081,2.610966057,5.091383812,4.699738903,4.830287206,4.699738903,4.308093995,2.0,0.0,0.0,0.0,43.1736423,-14.75977272,5.091383812,7.832898172,1.044386423,0
6.097560976,3.821138211,4.715447154,2.520325203,6.016260163,6.178861789,4.471544715,5.528455285,4.06504065,0.0,0.0,0.0,0.0,47.83905691,2.958646067,5.12195122,8.617886179,1.300813008,0
8.530183727,4.199475066,9.05511811,1.837270341,5.643044619,6.56167979,5.511811024,5.643044619,4.593175853,4.0,0.0,0.0,0.0,44.3843832,9.911705717,4.06824147,5.774278215,1.181102362,0
5.357142857,3.214285714,0.535714286,0.714285714,5.357142857,9.107142857,4.464285714,0.714285714,1.428571429,0.0,0.0,0.0,0.0,50.20357143,0.094584003,11.78571429,5.535714286,1.428571429,1
8.133086876,3.512014787,6.654343808,1.848428835,4.990757856,5.914972274,5.175600739,5.360443623,4.251386322,0.0,5.48666739822232e-05,0.0,1.4494985081906277e-05,60.55863216,-3.803865076,6.099815157,7.393715342,0.924214418,1
7.127429806,4.535637149,4.75161987,2.591792657,3.023758099,12.0950324,7.127429806,7.559395248,2.591792657,9.0,0.0052123340283112,0.0018854744108969,0.0154461101756943,59.84041037,-8.110044189,8.855291577,6.911447084,0.647948164,1
7.860262009,7.860262009,9.170305677,1.310043668,5.240174672,7.860262009,6.550218341,9.170305677,2.620087336,6.0,0.0023044003072533,0.0009657821217335,0.0047648000554419,36.02882096,-0.204720031,3.930131004,3.930131004,0.0,1
6.598407281,4.436860068,7.167235495,3.071672355,5.34698521,5.005688282,6.029579067,5.119453925,5.915813424,4.0,0.0,0.0,0.0,51.40932878,-16.81499131,6.14334471,10.92150171,0.910125142,1
7.142857143,5.194805195,9.74025974,1.948051948,6.493506494,8.441558442,1.948051948,1.298701299,7.142857143,0.0,0.0,0.0,0.0,33.82337662,6.929661993,4.545454545,9.090909091,1.948051948,1
8.121827411,6.091370558,7.614213198,3.045685279,3.553299492,5.583756345,3.553299492,7.106598985,3.553299492,0.0,0.0,0.0,0.0,41.1248731,3.8233572,3.553299492,5.583756345,2.030456853,0
8.446866485,3.269754768,6.539509537,2.72479564,5.177111717,4.632152589,4.904632153,4.632152589,2.452316076,2.0,0.0,0.0,0.0,42.31689373,-5.355641823,5.722070845,6.267029973,2.179836512,0
3.392568659,4.038772213,5.815831987,2.261712439,7.754442649,8.562197092,3.554119548,5.008077544,3.877221325,2.0,0.0,0.0,0.0,50.31017771,28.8950663,10.66235864,8.077544426,1.615508885,0
25.1497006,12.4251497,11.67664671,5.239520958,1.497005988,1.19760479,1.497005988,4.640718563,1.497005988,0.0,0.0,0.0,0.0,91.14026946,-45.60036968,3.143712575,2.395209581,2.54491018,0
7.5,2.5,7.5,5.0,6.25,5.0,5.625,7.5,1.875,0.0,0.0,0.0,0.0,61.3731875,0.925349047,8.75,6.875,1.25,1
8.695652174,4.347826087,4.596273292,2.360248447,7.329192547,4.720496894,5.962732919,3.354037267,3.47826087,2.0,0.0001646000219466,5.612131255882652e-06,0.0006012028175653,49.55007453,-28.61652341,7.826086957,8.819875776,0.745341615,1
12.66666667,5.333333333,10.66666667,1.333333333,3.333333333,3.0,9.0,5.333333333,2.666666667,2.0,0.0001646000219466,4.184717470921333e-07,0.0001661599989858,60.23966667,-9.203667628,2.666666667,6.666666667,1.0,1
16.20111732,5.586592179,12.29050279,3.910614525,2.793296089,1.117318436,1.675977654,6.145251397,5.027932961,2.0,0.0008230001097333,4.941890658308024e-05,0.0048429932174197,72.97212291,1.713672739,3.910614525,6.145251397,0.0,1
5.309734513,4.572271386,5.014749263,1.474926254,7.227138643,8.259587021,4.277286136,5.752212389,3.687315634,2.0,0.0001097333479644,0.0001077524277186,3.043443762555784e-05,33.94234513,5.638689847,5.014749263,5.752212389,0.589970501,1
6.332453826,5.80474934,2.770448549,1.187335092,4.287598945,10.35620053,3.89182058,1.715039578,2.176781003,2.0,0.0,0.0,0.0,65.85455805,-15.84943566,10.62005277,12.59894459,1.121372032,1
7.951807229,5.301204819,6.987951807,3.373493976,5.301204819,4.819277108,5.060240964,5.301204819,5.301204819,4.0,0.0002743333699111,1.0816415289446425e-05,1.6376567844646708e-05,52.17349398,4.375823824,4.096385542,6.987951807,2.168674699,1
6.0,2.695652174,4.782608696,3.913043478,7.304347826,6.956521739,3.739130435,6.260869565,4.260869565,0.0,0.0,0.0,0.0,40.75818261,-3.179379527,4.0,7.913043478,1.565217391,0
5.555555556,2.592592593,4.074074074,2.592592593,5.740740741,9.259259259,4.074074074,4.259259259,2.592592593,4.0,0.0002743333699111,3.054069950976726e-05,4.393655750379434e-05,49.97203704,8.721204977,6.666666667,8.333333333,1.666666667,1
2.027027027,3.885135135,6.418918919,1.689189189,6.587837838,6.756756757,5.236486486,4.560810811,6.25,0.0,0.0,0.0,0.0,33.64596284,37.91912003,5.405405405,6.925675676,1.182432432,0
6.833493744,4.908565929,6.544754572,1.443695861,3.946102021,6.544754572,4.716073147,4.138594803,2.598652551,0.0,0.0,0.0,0.0,62.76143407,17.9562694,5.774783446,13.5707411,1.058710298,0
7.065217391,8.152173913,7.065217391,2.717391304,9.239130435,5.97826087,7.065217391,4.891304348,4.891304348,2.0,0.0,0.0,0.0,43.93646739,-2.507234393,2.173913043,5.434782609,0.543478261,0
5.905511811,3.543307087,6.955380577,2.624671916,6.430446194,5.643044619,4.06824147,7.349081365,4.98687664,0.0,0.0,0.0,0.0,48.24855643,33.67590078,3.149606299,9.711286089,2.230971129,0
7.391304348,6.52173913,5.217391304,3.043478261,8.260869565,4.782608696,6.086956522,5.217391304,3.913043478,0.0,0.0001097333479644,1.2615015386575311e-06,2.6007854320780234e-06,45.12652174,-9.11539978,3.47826087,10.0,1.739130435,1
4.103343465,2.583586626,3.495440729,3.039513678,8.054711246,7.142857143,2.73556231,5.623100304,2.583586626,0.0,0.0,0.0,0.0,35.19378419,0.018845267,4.407294833,8.358662614,1.519756839,0
7.351555137,5.089538172,4.052780396,2.356267672,4.052780396,6.786050895,4.24128181,3.110273327,3.581526861,4.0,0.0001646000219466,3.632796109454704e-06,0.0004271184016206,45.05336475,-4.187456223,4.335532516,6.03204524,1.50801131,1
7.547169811,6.918238994,6.918238994,1.886792453,3.773584906,5.031446541,3.144654088,5.031446541,4.402515723,0.0,0.0,0.0,0.0,70.21320755,4.785112586,8.805031447,10.06289308,1.257861635,0
11.72291297,6.21669627,12.25577265,2.664298401,4.085257549,3.197158082,4.973357016,4.085257549,4.085257549,0.0,0.0,0.0,0.0,54.7083659,7.130328567,3.374777975,7.815275311,0.355239787,0
6.115107914,4.676258993,2.877697842,1.798561151,10.43165468,5.755395683,3.597122302,3.597122302,2.877697842,0.0,0.0,0.0,0.0,52.35323741,8.187067709,4.676258993,8.633093525,1.438848921,0
2.409638554,2.409638554,1.807228916,2.710843373,7.228915663,6.325301205,3.012048193,7.831325301,2.710843373,0.0,0.0,0.0,0.0,36.27292169,1.490782582,4.518072289,5.421686747,0.301204819,0
6.917211329,2.777777778,5.337690632,3.867102397,5.882352941,6.263616558,5.119825708,7.5708061,4.847494553,0.0,0.0001097333479644,6.021034181862628e-09,1.1638297432030673e-29,41.53455338,-59.40660718,4.847494553,5.991285403,2.069716776,1
6.989247312,4.838709677,2.150537634,2.150537634,5.913978495,6.989247312,3.76344086,5.376344086,1.075268817,4.0,5.48666739822232e-05,0.0,2.4521690561848747e-05,55.38666667,2.115082359,5.913978495,6.451612903,1.612903226,1
5.387931034,5.603448276,6.681034483,1.939655172,4.74137931,7.112068966,3.448275862,0.646551724,1.724137931,0.0,0.0,0.0,0.0,66.74913793,25.6828964,13.57758621,10.56034483,1.077586207,0
8.079324275,5.949320602,8.446566287,1.76276166,6.022769005,3.966213735,3.929489534,4.223283144,6.977598237,4.0,0.0,0.0,0.0,49.11241278,4.028263119,5.141388175,9.658464928,0.440690415,0
8.333333333,3.225806452,5.555555556,2.240143369,5.82437276,5.286738351,6.093189964,5.286738351,3.76344086,6.0,5.48666739822232e-05,0.0,2.081082055750634e-05,53.43978495,-34.343633,6.093189964,10.03584229,1.433691756,1
8.133086876,2.58780037,6.469500924,1.848428835,4.990757856,6.654343808,4.990757856,4.621072089,2.772643253,2.0,5.48666739822232e-05,0.0,0.0011120204663361,46.31072089,-3.806983839,4.990757856,6.654343808,2.402957486,1
1.904761905,1.904761905,6.666666667,2.857142857,5.714285714,9.523809524,7.619047619,7.619047619,2.857142857,0.0,0.0,0.0,0.0,40.03047619,3.671327078,3.80952381,6.666666667,0.0,0
7.715133531,1.78041543,9.198813056,2.077151335,3.264094955,10.38575668,7.418397626,8.011869436,3.264094955,2.0,0.0001646000219466,1.4258078717854991e-05,0.0017467573268313,49.584273,4.042688852,6.528189911,7.418397626,0.296735905,1
4.310344828,4.310344828,10.34482759,4.310344828,6.034482759,10.34482759,2.586206897,5.172413793,2.586206897,2.0,0.0,0.0,0.0,40.225,9.76324783,5.172413793,5.172413793,0.0,0
6.07661823,4.755614267,6.869220608,2.245706737,6.208718626,2.50990753,5.416116248,5.944517834,3.698811096,0.0,0.0,0.0,0.0,39.83504624,-10.60042112,3.5667107,9.379128137,1.05680317,0
13.10629515,6.862745098,10.31991744,3.044375645,4.489164087,3.663570691,5.263157895,4.489164087,4.540763674,2.0,0.0,0.0,0.0,50.12348297,-45.96381533,1.651186791,5.830753354,0.464396285,0
5.550049554,5.054509415,4.558969277,1.7839445,5.450941526,5.649157582,4.955401388,3.171456888,3.171456888,2.0,0.0,0.0,0.0,60.18307235,-3.065598059,12.09117939,7.829534192,0.693756194,0
1.156069364,5.202312139,2.312138728,2.312138728,7.514450867,8.670520231,1.734104046,1.734104046,1.156069364,2.0,0.0,0.0,0.0,48.20462428,9.960879072,7.514450867,4.046242775,1.734104046,0
5.681818182,3.409090909,1.893939394,4.924242424,6.439393939,10.22727273,4.545454545,4.545454545,3.03030303,6.0,0.0021398002853067,0.0002898568267347,0.0128692885760266,37.34587121,-3.207350415,4.924242424,8.333333333,1.515151515,1
5.555555556,3.988603989,5.128205128,1.424501425,6.267806268,5.555555556,3.846153846,5.270655271,3.133903134,6.0,0.0002743333699111,0.000118678671852,0.0011112962225973,62.22706553,26.9290388,8.11965812,7.977207977,0.997150997,1
