UniProt_ID,Gene_Name,AAC_A,AAC_C,AAC_D,AAC_E,AAC_F,AAC_G,AAC_H,AAC_I,AAC_K,AAC_L,AAC_M,AAC_N,AAC_P,AAC_Q,AAC_R,AAC_S,AAC_T,AAC_V,AAC_W,AAC_Y,PCP_Hydrophobicity,PCP_Charge,SER_Entropy,Aromaticity,Protein_Length,Subcellular_Loc_Code,Label
Q8ND56,LSM14A,6.047516198704104,0.8639308855291578,5.399568034557236,6.911447084233262,5.399568034557236,12.526997840172784,1.079913606911447,3.2397408207343417,4.967602591792657,4.967602591792657,1.079913606911447,3.6717062634989204,7.559395248380129,4.535637149028078,10.151187904967603,9.719222462203025,5.831533477321814,3.6717062634989204,0.21598272138228944,2.159827213822894,-0.9319654427645788,0.029157667386609073,4.006043865268264,7.775377969762419,463.0,1.0,1
Q96GA3,LTV1,5.263157894736842,0.8421052631578947,9.68421052631579,12.631578947368421,3.3684210526315788,3.3684210526315788,1.8947368421052633,4.2105263157894735,9.68421052631579,9.263157894736842,1.6842105263157894,4.631578947368421,5.052631578947368,4.2105263157894735,5.473684210526316,7.578947368421053,3.578947368421052,4.421052631578947,0.631578947368421,2.526315789473684,-1.024421052631579,-0.06968421052631579,4.036469428464652,6.526315789473684,475.0,1.0,1
Q07820,MCL1,10.571428571428571,0.5714285714285714,4.571428571428571,8.857142857142856,3.1428571428571432,11.714285714285715,1.1428571428571428,4.571428571428571,3.7142857142857144,10.0,1.7142857142857144,2.571428571428571,6.571428571428571,1.7142857142857144,8.0,6.0,5.714285714285714,6.571428571428571,0.8571428571428572,1.4285714285714286,-0.24085714285714288,-0.016,3.974198881420626,5.428571428571429,350.0,2.0,1
Q5TKA1,LIN9,5.350553505535055,1.6605166051660518,5.535055350553505,6.642066420664207,4.243542435424354,4.243542435424354,2.029520295202952,5.535055350553505,7.564575645756458,10.14760147601476,2.214022140221402,5.166051660516605,5.535055350553505,5.535055350553505,7.011070110701106,8.118081180811808,6.088560885608856,4.428044280442804,1.107011070110701,1.8450184501845017,-0.6038745387453874,0.026014760147601478,4.1548024618705535,7.195571955719557,542.0,1.0,1
Q96GX5,MASTL,5.915813424345847,2.2753128555176336,6.0295790671217295,6.598407281001138,2.844141069397042,5.005688282138794,2.2753128555176336,5.1194539249146755,7.167235494880546,8.873720136518772,3.0716723549488054,5.915813424345847,6.143344709897611,4.436860068259386,3.4129692832764507,10.921501706484642,5.460750853242321,5.346985210466439,0.9101251422070534,2.2753128555176336,-0.4984072810011377,-0.01820250284414107,4.155643746551848,6.0295790671217295,879.0,1.0,1
Q9UK45,LSM7,3.8834951456310676,1.9417475728155338,10.679611650485436,5.825242718446602,2.912621359223301,7.766990291262135,0.0,7.766990291262135,9.70873786407767,10.679611650485436,2.912621359223301,1.9417475728155338,4.854368932038835,6.796116504854369,4.854368932038835,3.8834951456310676,4.854368932038835,5.825242718446602,0.0,2.912621359223301,-0.4368932038834951,-0.019417475728155338,3.9962928092050434,5.825242718446602,103.0,1.0,1
P33991,MCM4,7.531865585168019,1.1587485515643106,6.025492468134415,7.184241019698725,2.8968713789107765,5.214368482039398,2.4333719582850524,6.373117033603708,5.214368482039398,9.84936268829664,2.4333719582850524,3.0127462340672073,5.330243337195829,5.677867902665121,7.068366164542295,8.111239860950175,5.677867902665121,6.025492468134415,0.2317497103128621,2.549246813441483,-0.40579374275782154,-0.006836616454229433,4.119657361607951,5.677867902665121,863.0,1.0,1
P42704,LRPPRC,8.034433285509325,1.5064562410329985,5.164992826398852,8.464849354375897,3.802008608321377,4.519368723098996,1.7934002869440457,5.5954088952654235,7.317073170731707,13.558106169296988,2.295552367288379,4.66284074605452,3.5150645624103296,4.447632711621234,4.806312769010043,5.88235294117647,4.519368723098996,6.025824964131994,0.6456241032998565,3.443328550932568,-0.20609756097560977,-0.013271162123385936,4.10282028162342,7.890961262553802,1394.0,1.0,1
P33992,MCM5,7.901907356948229,1.9073569482288828,6.539509536784741,6.948228882833788,3.8147138964577656,6.948228882833788,1.9073569482288828,6.67574931880109,6.4032697547683926,8.583106267029974,3.4059945504087197,1.7711171662125342,3.8147138964577656,4.4959128065395095,8.174386920980927,7.493188010899182,4.4959128065395095,5.858310626702997,0.2724795640326975,2.588555858310627,-0.35231607629427797,0.012806539509536783,4.123775558289016,6.67574931880109,734.0,1.0,1
O95232,LUC7L3,3.935185185185185,1.6203703703703702,6.712962962962964,14.120370370370368,1.3888888888888888,4.398148148148148,2.314814814814815,2.314814814814815,9.953703703703704,6.25,1.8518518518518516,2.314814814814815,1.1574074074074074,4.398148148148148,17.12962962962963,11.342592592592593,3.4722222222222223,3.4722222222222223,0.23148148148148145,1.6203703703703702,-1.698611111111111,0.06481481481481481,3.807704252641743,3.2407407407407405,432.0,1.0,1
P36776,LONP1,8.75912408759124,0.9384775808133473,5.109489051094891,9.280500521376434,2.815432742440042,7.820646506777893,2.18978102189781,5.213764337851929,6.673618352450469,10.218978102189782,2.502606882168926,2.502606882168926,5.005213764337852,3.441084462982273,6.360792492179354,4.900938477580814,4.692387904066736,8.02919708029197,1.0427528675703857,2.502606882168926,-0.2859228362877998,-0.011366006256517208,4.097714591834808,6.360792492179354,959.0,1.0,1
P25205,MCM3,7.797029702970297,1.3613861386138615,8.292079207920793,8.16831683168317,2.846534653465347,4.702970297029703,1.9801980198019802,4.9504950495049505,7.5495049504950495,8.292079207920793,2.4752475247524752,2.4752475247524752,3.5891089108910887,4.9504950495049505,6.5594059405940595,7.5495049504950495,5.816831683168317,7.301980198019802,0.0,3.341584158415842,-0.5641089108910892,-0.021534653465346536,4.092570820741908,6.188118811881188,808.0,1.0,1
P48059,LIMS1,7.384615384615385,10.153846153846153,3.3846153846153846,8.0,6.461538461538462,6.769230769230769,4.923076923076923,3.6923076923076925,8.923076923076923,7.384615384615385,1.8461538461538463,5.230769230769231,4.3076923076923075,3.3846153846153846,5.230769230769231,1.5384615384615385,2.1538461538461537,5.230769230769231,0.9230769230769231,3.076923076923077,-0.3433846153846154,0.032615384615384616,4.13008687158462,10.461538461538462,325.0,0.0,1
P49736,MCM2,7.6327433628318575,1.3274336283185841,6.526548672566372,9.623893805309734,3.3185840707964607,5.9734513274336285,2.8761061946902653,5.752212389380531,4.756637168141593,8.738938053097344,2.9867256637168142,3.982300884955752,4.424778761061947,4.092920353982301,7.6327433628318575,6.969026548672566,3.982300884955752,6.526548672566372,0.22123893805309736,2.6548672566371683,-0.49845132743362836,-0.034734513274336284,4.13050187198413,6.1946902654867255,904.0,1.0,1
P61244,MAX,8.75,0.0,9.375,8.75,1.875,2.5,3.75,3.75,6.875000000000001,6.875000000000001,1.875,4.375,3.125,8.125,8.75,13.750000000000002,3.125,1.875,0.0,2.5,-1.32375,-0.021249999999999998,3.91575340029459,4.375,160.0,1.0,1
P62310,LSM3,2.941176470588235,0.0,9.803921568627452,10.784313725490197,0.9803921568627451,4.901960784313726,1.9607843137254901,6.862745098039216,2.941176470588235,10.784313725490197,3.9215686274509802,3.9215686274509802,3.9215686274509802,3.9215686274509802,8.823529411764707,1.9607843137254901,7.8431372549019605,9.803921568627452,0.0,3.9215686274509802,-0.4882352941176471,-0.08627450980392158,3.928834337521343,4.901960784313726,102.0,1.0,1
Q9Y4Y9,LSM5,3.296703296703297,1.098901098901099,6.593406593406594,8.791208791208792,3.296703296703297,8.791208791208792,1.098901098901099,8.791208791208792,4.395604395604396,12.087912087912088,4.395604395604396,6.593406593406594,5.4945054945054945,2.197802197802198,3.296703296703297,3.296703296703297,7.6923076923076925,8.791208791208792,0.0,0.0,0.0824175824175824,-0.07582417582417583,3.94346526930685,3.296703296703297,91.0,1.0,1
Q9Y4Z0,LSM4,2.877697841726619,2.158273381294964,3.597122302158273,5.755395683453238,1.4388489208633095,17.26618705035971,1.4388489208633095,5.755395683453238,7.913669064748201,7.194244604316546,4.316546762589928,4.316546762589928,5.0359712230215825,6.474820143884892,9.352517985611511,2.877697841726619,3.597122302158273,5.0359712230215825,1.4388489208633095,2.158273381294964,-0.7474820143884893,0.08057553956834532,4.018230677107193,5.0359712230215825,139.0,1.0,1
O95777,LSM8,6.25,0.0,7.291666666666667,8.333333333333332,2.083333333333333,8.333333333333332,2.083333333333333,9.375,1.0416666666666665,9.375,2.083333333333333,6.25,1.0416666666666665,3.125,5.208333333333334,8.333333333333332,6.25,11.458333333333332,0.0,2.083333333333333,0.06562499999999999,-0.09166666666666667,3.901027758273695,4.166666666666666,96.0,1.0,1
Q8WV07,LTO1,5.109489051094891,2.9197080291970803,7.2992700729927,8.02919708029197,6.569343065693431,11.678832116788321,3.64963503649635,5.839416058394161,8.02919708029197,8.02919708029197,3.64963503649635,0.7299270072992701,2.18978102189781,4.37956204379562,3.64963503649635,8.02919708029197,2.9197080291970803,2.9197080291970803,0.7299270072992701,3.64963503649635,-0.42116788321167886,-0.032846715328467155,4.088409411131793,10.948905109489052,137.0,1.0,1
Q9BRT6,LLPH,7.751937984496124,1.550387596899225,6.2015503875969,6.2015503875969,0.0,3.10077519379845,1.550387596899225,3.10077519379845,23.25581395348837,6.976744186046512,5.426356589147287,2.3255813953488373,3.10077519379845,5.426356589147287,8.527131782945736,3.875968992248062,2.3255813953488373,6.2015503875969,2.3255813953488373,0.7751937984496124,-1.2395348837209303,0.19534883720930232,3.8159842823623706,3.10077519379845,129.0,1.0,1
Q96QE4,LRRC37B,5.4910242872228086,1.689545934530095,4.223864836325237,9.292502639915522,2.2175290390707496,3.8014783526927136,2.534318901795143,4.0126715945089755,5.174234424498416,12.671594508975712,1.9007391763463568,4.0126715945089755,9.820485744456176,6.75818373812038,2.6399155227032733,8.130939809926083,7.81414994720169,4.540654699049631,1.3727560718057021,1.9007391763463568,-0.48880675818373814,-0.05448785638859556,4.063833213049915,5.4910242872228086,947.0,2.0,1
O60309,LRRC37A3,5.630354957160343,1.2239902080783354,3.0599755201958385,9.424724602203183,2.5091799265605874,3.9167686658506726,3.3659730722154224,3.7943696450428397,5.018359853121175,9.975520195838433,1.591187270501836,3.9779681762545898,10.648714810281518,6.7931456548347615,2.937576499388005,9.30232558139535,8.996328029375764,5.385556915544676,0.9791921664626682,1.4687882496940026,-0.5924724602203183,-0.041921664626682995,4.045463682470218,4.957160342717258,1634.0,2.0,1
Q52LA3,LIN52,7.758620689655173,0.0,6.896551724137931,9.482758620689655,3.4482758620689653,6.0344827586206895,0.0,3.4482758620689653,8.620689655172415,13.793103448275861,5.172413793103448,2.586206896551724,6.896551724137931,2.586206896551724,4.310344827586207,8.620689655172415,5.172413793103448,1.7241379310344827,2.586206896551724,0.8620689655172413,-0.47241379310344833,-0.034482758620689655,3.930679510992032,6.896551724137931,116.0,0.0,1
Q9NX70,MED29,12.0,3.5000000000000004,5.5,2.5,1.5,6.5,1.5,3.5000000000000004,5.5,10.5,1.5,2.5,10.0,13.0,1.5,8.5,4.5,4.0,0.0,2.0,-0.36550000000000005,-0.0085,3.9103613618172113,3.5000000000000004,200.0,1.0,1
P52815,MRPL12,14.646464646464647,2.0202020202020203,3.0303030303030303,8.080808080808081,1.0101010101010102,5.555555555555555,1.5151515151515151,6.0606060606060606,8.585858585858585,11.616161616161616,2.0202020202020203,2.525252525252525,6.565656565656567,5.05050505050505,5.05050505050505,3.0303030303030303,3.0303030303030303,9.090909090909092,0.5050505050505051,1.0101010101010102,0.02171717171717171,0.026767676767676763,3.932486310927817,2.525252525252525,198.0,1.0,1
Q86U44,METTL3,7.241379310344828,2.2413793103448274,7.413793103448276,6.551724137931035,2.586206896551724,6.206896551724138,3.2758620689655173,4.655172413793104,6.206896551724138,10.0,1.896551724137931,2.7586206896551726,5.689655172413794,5.0,5.862068965517241,7.931034482758621,6.0344827586206895,5.517241379310345,1.3793103448275863,1.5517241379310345,-0.5091379310344828,-0.015689655172413792,4.153117469472639,5.517241379310345,580.0,1.0,1
Q7L2J0,MEPCE,7.111756168359943,1.5965166908563133,3.9187227866473147,5.515239477503629,2.3222060957910013,11.901306240928882,3.9187227866473147,2.3222060957910013,4.2089985486211905,8.127721335268506,0.5805515239477503,3.3381712626995643,10.740203193033382,4.2089985486211905,8.708272859216255,8.708272859216255,4.354136429608127,4.934687953555878,0.8708272859216255,2.6124818577648767,-0.7725689404934689,0.038751814223512336,4.0339175550764566,5.805515239477503,689.0,1.0,1
Q6P0N0,MIS18BP1,3.7985865724381624,1.4134275618374559,5.123674911660777,8.03886925795053,3.53356890459364,4.328621908127209,1.9434628975265018,5.742049469964664,11.749116607773852,7.597173144876325,2.1201413427561837,7.1554770318021195,4.858657243816254,5.565371024734982,4.770318021201414,8.392226148409893,7.1554770318021195,4.328621908127209,0.5300353356890459,1.8551236749116609,-0.9103356890459364,0.035512367491166076,4.0958244195728,5.918727915194346,1132.0,1.0,1
Q9NYP9,MIS18A,6.866952789699571,7.296137339055794,5.150214592274678,10.72961373390558,1.7167381974248928,5.579399141630901,0.4291845493562232,1.7167381974248928,7.296137339055794,12.446351931330472,2.575107296137339,2.575107296137339,1.2875536480686696,3.4334763948497855,6.008583690987124,13.304721030042918,2.1459227467811157,6.008583690987124,1.7167381974248928,1.7167381974248928,-0.3313304721030043,-0.025321888412017168,3.9386627198691837,5.150214592274678,233.0,1.0,1
Q9H7H0,METTL17,8.991228070175438,2.1929824561403506,3.070175438596491,5.482456140350877,3.9473684210526314,6.578947368421052,4.385964912280701,1.5350877192982455,4.824561403508771,12.719298245614036,1.9736842105263157,1.7543859649122806,8.333333333333332,4.824561403508771,7.017543859649122,7.236842105263158,4.605263157894736,6.798245614035088,1.9736842105263157,1.7543859649122806,-0.26162280701754387,0.03728070175438596,4.088646060324409,7.675438596491229,456.0,1.0,1
Q9H081,MIS12,2.9268292682926833,2.9268292682926833,5.853658536585367,9.75609756097561,6.829268292682928,2.4390243902439024,1.951219512195122,6.341463414634147,9.268292682926829,12.195121951219512,2.9268292682926833,2.9268292682926833,3.414634146341464,8.780487804878048,3.902439024390244,5.365853658536586,4.878048780487805,4.878048780487805,0.0,2.4390243902439024,-0.4024390243902439,-0.022439024390243905,4.0495549785291445,9.268292682926829,205.0,0.0,1
Q9H204,MED28,8.98876404494382,1.6853932584269662,5.056179775280898,6.741573033707865,3.3707865168539324,5.617977528089887,1.6853932584269662,3.932584269662921,5.617977528089887,11.235955056179774,1.1235955056179776,2.247191011235955,9.550561797752808,11.235955056179774,3.932584269662921,7.303370786516854,3.3707865168539324,5.617977528089887,0.5617977528089888,1.1235955056179776,-0.45224719101123595,-0.02078651685393259,4.006583317356132,5.056179775280898,178.0,1.0,1
P55081,MFAP1,6.605922551252847,0.0,6.605922551252847,19.81776765375854,2.9612756264236904,3.416856492027335,0.9111617312072893,2.9612756264236904,10.022779043280181,4.555808656036446,3.189066059225513,2.733485193621868,3.189066059225513,3.8724373576309796,10.022779043280181,6.150341685649203,3.8724373576309796,5.922551252847381,0.683371298405467,2.5056947608200453,-1.3892938496583143,-0.06287015945330296,3.871508626651763,6.150341685649203,439.0,1.0,1
Q9UHC7,MKRN1,8.29875518672199,4.979253112033195,4.979253112033195,10.37344398340249,3.319502074688797,8.29875518672199,2.2821576763485476,3.112033195020747,5.601659751037345,5.809128630705394,2.2821576763485476,3.319502074688797,4.356846473029045,3.319502074688797,5.186721991701245,8.506224066390041,5.601659751037345,4.979253112033195,1.2448132780082988,4.149377593360995,-0.5898340248962656,-0.0433609958506224,4.169967937216737,8.71369294605809,482.0,0.0,1
Q9Y3A3,MOB4,6.666666666666667,4.0,5.333333333333334,8.88888888888889,4.888888888888889,3.5555555555555554,3.5555555555555554,5.333333333333334,5.333333333333334,7.555555555555555,2.666666666666667,4.888888888888889,4.0,5.333333333333334,5.333333333333334,6.666666666666667,5.333333333333334,5.333333333333334,1.3333333333333335,4.0,-0.4915555555555556,-0.032,4.239429496624641,10.222222222222223,225.0,1.0,1
Q9NV56,MRGBP,6.862745098039216,1.4705882352941175,5.88235294117647,11.27450980392157,2.941176470588235,8.333333333333332,3.431372549019608,3.9215686274509802,8.333333333333332,4.411764705882353,3.9215686274509802,3.9215686274509802,5.88235294117647,1.9607843137254901,5.392156862745098,9.803921568627452,2.941176470588235,7.8431372549019605,0.9803921568627451,0.49019607843137253,-0.7348039215686275,-0.03088235294117648,4.060634718447496,4.411764705882353,204.0,1.0,1
Q86W50,METTL16,6.049822064056939,2.491103202846975,4.448398576512456,9.252669039145907,3.0249110320284696,5.6939501779359425,1.4234875444839856,4.804270462633451,7.295373665480427,9.9644128113879,1.9572953736654803,4.270462633451958,6.583629893238434,4.270462633451958,6.93950177935943,6.405693950177936,4.270462633451958,7.11743772241993,1.4234875444839856,2.3131672597864767,-0.4861209964412811,0.0067615658362989335,4.145657702093979,6.761565836298933,562.0,1.0,1
Q9UBP6,METTL1,7.608695652173914,1.0869565217391304,5.434782608695652,6.884057971014493,5.434782608695652,6.159420289855073,3.985507246376811,3.6231884057971016,5.797101449275362,10.144927536231885,2.1739130434782608,2.898550724637681,7.971014492753622,4.3478260869565215,6.521739130434782,3.985507246376811,5.072463768115942,6.159420289855073,1.0869565217391304,3.6231884057971016,-0.4434782608695652,0.003985507246376814,4.163633322749089,10.144927536231885,276.0,1.0,1
A6NJ78,METTL15,8.353808353808354,1.2285012285012284,5.651105651105651,5.896805896805897,3.43980343980344,5.651105651105651,2.7027027027027026,4.914004914004914,5.405405405405405,11.056511056511056,3.9312039312039313,2.211302211302211,4.668304668304668,6.6339066339066335,7.371007371007371,6.388206388206388,5.651105651105651,4.914004914004914,0.7371007371007371,3.194103194103194,-0.37911547911547916,0.014987714987714987,4.1476966741406915,7.371007371007371,407.0,1.0,1
O00566,MPHOSPH10,5.139500734214391,0.2936857562408223,9.691629955947137,14.977973568281937,3.3773861967694567,2.936857562408223,1.3215859030837005,4.992657856093979,13.069016152716593,8.663729809104257,1.6152716593245229,3.81791483113069,3.2305433186490458,5.139500734214391,3.9647577092511015,7.195301027900147,3.9647577092511015,4.552129221732746,0.5873715124816447,1.4684287812041115,-1.1102790014684287,-0.07503671071953011,3.9180840836774964,5.4331864904552125,681.0,1.0,1
Q13503,MED21,14.583333333333334,2.083333333333333,7.638888888888889,6.944444444444445,2.083333333333333,2.7777777777777777,1.3888888888888888,5.555555555555555,3.4722222222222223,11.805555555555555,1.3888888888888888,4.861111111111112,4.166666666666666,9.027777777777777,2.7777777777777777,8.333333333333332,5.555555555555555,3.4722222222222223,0.0,2.083333333333333,-0.26805555555555555,-0.08194444444444444,3.9423622778862293,4.166666666666666,144.0,1.0,1
Q15528,MED22,9.5,1.5,8.0,9.5,1.5,4.0,2.0,5.5,4.5,12.0,2.0,4.0,5.0,6.5,5.0,9.0,4.5,3.0,0.0,3.0,-0.565,-0.078,4.020331206616426,4.5,200.0,1.0,1
Q9BVC4,MLST8,7.668711656441718,3.6809815950920246,6.134969325153374,3.9877300613496933,2.147239263803681,7.668711656441718,3.374233128834356,7.05521472392638,2.4539877300613497,6.134969325153374,2.147239263803681,6.134969325153374,4.294478527607362,4.9079754601226995,4.601226993865031,8.588957055214724,7.05521472392638,6.134969325153374,2.7607361963190185,3.067484662576687,-0.294478527607362,-0.027300613496932517,4.205250357485512,7.975460122699387,326.0,2.0,1
P53582,METAP1,6.7357512953367875,4.145077720207254,5.4404145077720205,6.476683937823833,2.849740932642487,7.772020725388601,4.145077720207254,5.181347150259067,5.699481865284974,6.7357512953367875,2.33160621761658,3.1088082901554404,5.4404145077720205,3.6269430051813467,5.699481865284974,5.699481865284974,6.476683937823833,6.994818652849741,1.5544041450777202,3.8860103626943006,-0.40595854922279795,-0.0010362694300518115,4.233748588000814,8.290155440414509,386.0,1.0,1
Q9HCE5,METTL14,5.0438596491228065,2.1929824561403506,6.578947368421052,10.307017543859649,3.7280701754385963,8.991228070175438,1.9736842105263157,6.359649122807018,5.921052631578947,7.894736842105263,1.3157894736842104,4.166666666666666,5.482456140350877,2.850877192982456,9.429824561403509,5.0438596491228065,5.921052631578947,2.1929824561403506,1.3157894736842104,3.289473684210526,-0.8618421052631579,-0.013377192982456146,4.11337610509653,8.333333333333332,456.0,1.0,1
O95402,MED26,7.333333333333333,1.3333333333333335,5.666666666666666,5.666666666666666,1.1666666666666667,7.333333333333333,2.833333333333333,2.666666666666667,5.833333333333333,9.833333333333332,0.8333333333333334,3.0,11.0,6.666666666666667,7.666666666666666,10.666666666666668,3.833333333333333,4.333333333333334,1.0,1.3333333333333335,-0.8525,0.024499999999999997,4.008086919289769,3.5000000000000004,600.0,1.0,1
Q7Z7H8,MRPL10,5.747126436781609,1.532567049808429,3.8314176245210727,4.597701149425287,2.681992337164751,5.363984674329502,3.065134099616858,4.597701149425287,5.363984674329502,14.942528735632186,3.8314176245210727,2.681992337164751,8.812260536398467,6.896551724137931,6.896551724137931,5.363984674329502,4.597701149425287,7.2796934865900385,0.0,1.9157088122605364,-0.1402298850574713,0.04137931034482758,4.051190972432759,4.597701149425287,261.0,1.0,1
P51948,MNAT1,4.207119741100324,2.5889967637540456,4.854368932038835,11.326860841423949,3.559870550161812,4.207119741100324,2.26537216828479,3.559870550161812,8.737864077669903,12.62135922330097,1.9417475728155338,4.854368932038835,5.177993527508091,6.796116504854369,5.501618122977346,4.53074433656958,4.207119741100324,5.825242718446602,0.3236245954692557,2.912621359223301,-0.6796116504854369,-0.01715210355987055,4.085551523829997,6.796116504854369,309.0,1.0,1
Q6ZRQ5,MMS22L,5.390185036202736,2.6548672566371683,3.700724054706356,6.436041834271923,4.746580852775542,3.700724054706356,2.6548672566371683,5.229283990345937,6.033789219629927,14.883346741753822,2.49396621078037,3.620273531777957,3.700724054706356,5.953338696701529,3.700724054706356,9.17135961383749,3.620273531777957,6.918744971842317,1.7699115044247788,3.620273531777957,0.022767497988736896,-0.001367658889782784,4.129457738174015,10.136765888978278,1243.0,1.0,1
Q96HR3,MED30,7.303370786516854,1.6853932584269662,5.617977528089887,6.179775280898876,2.247191011235955,5.617977528089887,0.5617977528089888,5.056179775280898,5.056179775280898,10.112359550561797,4.49438202247191,6.741573033707865,6.179775280898876,8.98876404494382,7.865168539325842,3.3707865168539324,4.49438202247191,5.056179775280898,0.5617977528089888,2.8089887640449436,-0.6078651685393258,0.011797752808988761,4.107782752275984,5.617977528089887,178.0,1.0,1
Q9UH92,MLX,8.053691275167784,1.6778523489932886,6.375838926174497,7.046979865771812,3.0201342281879198,5.704697986577181,3.0201342281879198,4.697986577181208,7.38255033557047,5.704697986577181,1.006711409395973,2.684563758389262,4.3624161073825505,7.046979865771812,6.7114093959731544,10.738255033557047,4.026845637583892,7.046979865771812,0.6711409395973155,3.0201342281879198,-0.7342281879194631,0.009731543624161076,4.1139126386268785,6.7114093959731544,298.0,1.0,1
Q15648,MED1,4.111321948134092,1.0752688172043012,5.755850727387729,3.9215686274509802,2.530044275774826,7.906388361796332,3.0360531309297913,3.9215686274509802,7.969639468690702,7.2738772928526245,2.90955091714105,4.237824161922834,8.349146110056926,4.0480708412397215,2.90955091714105,17.583807716635043,6.198608475648324,4.364326375711575,0.2530044275774826,1.644528779253637,-0.6773561037318153,0.015053763440860216,3.988430685166946,4.427577482605946,1581.0,1.0,1
Q9Y3C7,MED31,9.923664122137405,2.2900763358778624,3.816793893129771,6.870229007633588,5.343511450381679,2.2900763358778624,3.0534351145038165,1.5267175572519083,7.633587786259542,13.740458015267176,3.0534351145038165,6.106870229007633,2.2900763358778624,11.450381679389313,5.343511450381679,1.5267175572519083,1.5267175572519083,3.0534351145038165,1.5267175572519083,7.633587786259542,-0.6435114503816793,0.025954198473282446,3.9959200695039754,14.50381679389313,131.0,1.0,1
O43513,MED7,3.862660944206009,1.7167381974248928,6.866952789699571,10.300429184549357,2.575107296137339,3.4334763948497855,4.291845493562231,7.296137339055794,5.579399141630901,10.72961373390558,5.150214592274678,4.721030042918455,7.725321888412018,6.866952789699571,7.296137339055794,4.291845493562231,2.1459227467811157,3.4334763948497855,0.0,1.7167381974248928,-0.7360515021459227,-0.03862660944206009,4.072623020494885,4.291845493562231,233.0,1.0,1
O95140,MFN2,6.340819022457067,1.7173051519154559,4.887714663143989,7.926023778071334,4.623513870541611,4.887714663143989,2.7741083223249667,4.095112285336857,5.812417437252312,10.568031704095112,3.6988110964332894,3.963011889035667,3.038309114927345,5.9445178335535,6.340819022457067,7.397622192866579,5.019815059445178,7.793923381770146,1.1889035667107,1.9815059445178336,-0.32496697490092474,-0.003830911492734479,4.164786594189002,7.793923381770146,757.0,1.0,1
Q9NU22,MDN1,6.290207290922087,1.7512508934953537,5.378842030021444,8.791994281629735,3.699070764832023,5.843459614010007,2.912794853466762,4.0028591851322375,5.682630450321658,12.919942816297356,2.3230879199428163,3.3059328091493922,4.288777698355969,5.91493924231594,5.271622587562544,7.648320228734811,4.503216583273767,5.91493924231594,1.6440314510364546,1.9120800571837027,-0.37088992137240884,-0.029253037884203005,4.136402446301446,7.2551822730521796,5596.0,1.0,1
Q00987,MDM2,3.054989816700611,3.8696537678207736,7.3319755600814664,11.405295315682281,2.240325865580448,4.276985743380855,1.8329938900203666,4.0733197556008145,6.313645621181263,7.3319755600814664,1.6293279022403258,3.6659877800407332,4.684317718940937,5.4989816700611,4.276985743380855,13.441955193482688,5.091649694501019,6.313645621181263,0.8146639511201629,2.8513238289205702,-0.7810590631364562,-0.07963340122199593,4.073527242319622,5.906313645621181,491.0,1.0,1
Q6P2C8,MED27,5.787781350482315,1.2861736334405145,5.787781350482315,3.536977491961415,3.858520900321544,4.180064308681672,2.8938906752411575,3.858520900321544,5.787781350482315,12.218649517684888,2.8938906752411575,5.144694533762058,4.823151125401929,6.430868167202572,6.430868167202572,8.360128617363344,4.823151125401929,7.717041800643088,1.2861736334405145,2.8938906752411575,-0.3215434083601287,0.03183279742765273,4.149844374186673,8.038585209003216,311.0,1.0,1
O60244,MED14,7.221458046767538,1.7881705639614855,4.126547455295736,4.126547455295736,3.645116918844567,5.364511691884457,2.7510316368638237,5.433287482806053,4.676753782668501,11.348005502063273,2.8198074277854195,4.401650618982118,8.940852819807429,5.639614855570839,5.089408528198074,8.046767537826685,5.708390646492434,5.9834938101788175,0.8940852819807428,1.994497936726272,-0.18521320495185695,0.017881705639614855,4.1440425458284675,6.533700137551582,1454.0,1.0,1
Q9HAF1,MEAF6,8.37696335078534,0.0,6.282722513089005,8.37696335078534,2.094240837696335,4.712041884816754,3.1413612565445024,3.1413612565445024,9.424083769633508,6.806282722513089,1.5706806282722512,6.806282722513089,4.712041884816754,5.7591623036649215,7.853403141361256,10.471204188481675,4.18848167539267,3.1413612565445024,0.5235602094240838,2.6178010471204187,-1.2492146596858638,0.029319371727748688,4.031157601026786,5.2356020942408374,191.0,1.0,1
Q96T76,MMS19,9.320388349514563,2.912621359223301,4.563106796116505,5.728155339805825,3.9805825242718447,4.174757281553398,3.0097087378640777,2.621359223300971,3.5922330097087376,16.893203883495143,1.8446601941747571,2.3300970873786406,6.116504854368932,5.533980582524272,4.854368932038835,8.349514563106796,4.077669902912621,7.961165048543689,0.7766990291262136,1.3592233009708738,0.156504854368932,-0.015436893203883495,4.018116026240962,6.116504854368932,1030.0,1.0,1
O95243,MBD4,4.310344827586207,2.413793103448276,5.344827586206897,8.620689655172415,4.137931034482759,5.344827586206897,2.0689655172413794,3.793103448275862,10.517241379310345,8.620689655172415,1.3793103448275863,4.310344827586207,4.655172413793104,2.9310344827586206,6.0344827586206895,10.517241379310345,5.862068965517241,5.172413793103448,1.7241379310344827,2.2413793103448274,-0.7603448275862069,0.027931034482758618,4.120155887177221,8.103448275862068,580.0,1.0,1
